Thu Jul  4 11:44:17 2013, (0 clock):	Start log file
Thu Jul  4 11:44:17 2013, (0 clock):	Parameters loaded.
Thu Jul  4 11:44:17 2013, (0 clock):	controls:
  fixedElevationChange: 2
  bounds:
    - 200
    - 0
objective:
  types:
    - TEE
    - SH
  drainedAreaThreshold: 4
state:
  cell:
    area: 1
    length: 1000
    width: 1000
  dimensions:
    - 51
    - 51
  initial:
    filename: demRect.data
    sourceType: PYRAMID
constrain:
  massConstrainEnabled: true
  massVariationTolerance: 0.01
hydrologicalParameters:
  rainfallExcess: 10
  runoffCoeff: 1
interpolator:
  parameters:
    - 3
    - 15
    - 2
  type: IDW
Thu Jul  4 11:44:17 2013, (20000 clock):	Base DEM: TEE = 9.78317e+06, SH = 0, 
Thu Jul  4 11:44:28 2013, (9650000 clock):	1000 evaluated; 0 wrong controls; 1000 violate mass constrain.
Thu Jul  4 13:02:29 2013, (4600100000 clock):	229000 evaluated; 0 wrong controls; 107936 violate mass constrain.
Thu Jul  4 13:02:50 2013, (4621000000 clock):	230000 evaluated; 0 wrong controls; 108361 violate mass constrain.
Thu Jul  4 13:03:13 2013, (4643550000 clock):	231000 evaluated; 0 wrong controls; 108731 violate mass constrain.
Thu Jul  4 13:03:34 2013, (4663910000 clock):	232000 evaluated; 0 wrong controls; 109176 violate mass constrain.
Thu Jul  4 13:03:55 2013, (4684310000 clock):	233000 evaluated; 0 wrong controls; 109627 violate mass constrain.
Thu Jul  4 13:04:15 2013, (4704660000 clock):	234000 evaluated; 0 wrong controls; 110111 violate mass constrain.
Thu Jul  4 13:04:35 2013, (4723550000 clock):	235000 evaluated; 0 wrong controls; 110618 violate mass constrain.
Thu Jul  4 13:04:56 2013, (4743960000 clock):	236000 evaluated; 0 wrong controls; 111067 violate mass constrain.
Thu Jul  4 13:05:18 2013, (4765500000 clock):	237000 evaluated; 0 wrong controls; 111497 violate mass constrain.
Thu Jul  4 13:05:31 2013, (4778150000 clock):	238000 evaluated; 0 wrong controls; 112339 violate mass constrain.
Thu Jul  4 13:05:41 2013, (4787950000 clock):	239000 evaluated; 0 wrong controls; 113292 violate mass constrain.
Thu Jul  4 13:06:05 2013, (4812290000 clock):	240000 evaluated; 0 wrong controls; 113578 violate mass constrain.
Thu Jul  4 13:06:30 2013, (4836970000 clock):	241000 evaluated; 0 wrong controls; 113795 violate mass constrain.
Thu Jul  4 13:06:57 2013, (4863150000 clock):	242000 evaluated; 0 wrong controls; 113994 violate mass constrain.
Thu Jul  4 13:07:25 2013, (4890810000 clock):	243000 evaluated; 0 wrong controls; 114137 violate mass constrain.
Thu Jul  4 13:07:53 2013, (4918210000 clock):	244000 evaluated; 0 wrong controls; 114301 violate mass constrain.
Thu Jul  4 13:08:21 2013, (4946060000 clock):	245000 evaluated; 0 wrong controls; 114427 violate mass constrain.
Thu Jul  4 13:08:50 2013, (4974390000 clock):	246000 evaluated; 0 wrong controls; 114519 violate mass constrain.
Thu Jul  4 13:09:18 2013, (5002240000 clock):	247000 evaluated; 0 wrong controls; 114635 violate mass constrain.
Thu Jul  4 13:09:34 2013, (5017940000 clock):	248000 evaluated; 0 wrong controls; 115298 violate mass constrain.
Thu Jul  4 13:09:46 2013, (5028800000 clock):	249000 evaluated; 0 wrong controls; 116196 violate mass constrain.
Thu Jul  4 13:10:10 2013, (5053230000 clock):	250000 evaluated; 0 wrong controls; 116447 violate mass constrain.
Thu Jul  4 13:10:37 2013, (5079380000 clock):	251000 evaluated; 0 wrong controls; 116622 violate mass constrain.
Thu Jul  4 13:11:05 2013, (5106710000 clock):	252000 evaluated; 0 wrong controls; 116760 violate mass constrain.
Thu Jul  4 13:11:32 2013, (5133620000 clock):	253000 evaluated; 0 wrong controls; 116889 violate mass constrain.
Thu Jul  4 13:12:00 2013, (5161200000 clock):	254000 evaluated; 0 wrong controls; 117023 violate mass constrain.
Thu Jul  4 13:12:28 2013, (5188630000 clock):	255000 evaluated; 0 wrong controls; 117168 violate mass constrain.
Thu Jul  4 13:12:56 2013, (5216190000 clock):	256000 evaluated; 0 wrong controls; 117268 violate mass constrain.
Thu Jul  4 13:13:24 2013, (5243920000 clock):	257000 evaluated; 0 wrong controls; 117375 violate mass constrain.
Thu Jul  4 13:13:43 2013, (5261970000 clock):	258000 evaluated; 0 wrong controls; 117960 violate mass constrain.
Thu Jul  4 13:13:57 2013, (5276080000 clock):	259000 evaluated; 0 wrong controls; 118707 violate mass constrain.
Thu Jul  4 13:14:20 2013, (5299110000 clock):	260000 evaluated; 0 wrong controls; 119029 violate mass constrain.
Thu Jul  4 13:14:46 2013, (5324000000 clock):	261000 evaluated; 0 wrong controls; 119264 violate mass constrain.
Thu Jul  4 13:15:13 2013, (5350780000 clock):	262000 evaluated; 0 wrong controls; 119434 violate mass constrain.
Thu Jul  4 13:15:41 2013, (5378450000 clock):	263000 evaluated; 0 wrong controls; 119579 violate mass constrain.
Thu Jul  4 13:16:09 2013, (5405820000 clock):	264000 evaluated; 0 wrong controls; 119725 violate mass constrain.
Thu Jul  4 13:16:36 2013, (5432900000 clock):	265000 evaluated; 0 wrong controls; 119864 violate mass constrain.
Thu Jul  4 13:17:04 2013, (5459900000 clock):	266000 evaluated; 0 wrong controls; 120000 violate mass constrain.
Thu Jul  4 13:17:32 2013, (5487550000 clock):	267000 evaluated; 0 wrong controls; 120142 violate mass constrain.
Thu Jul  4 13:17:52 2013, (5507110000 clock):	268000 evaluated; 0 wrong controls; 120657 violate mass constrain.
Thu Jul  4 13:18:02 2013, (5516470000 clock):	269000 evaluated; 0 wrong controls; 121630 violate mass constrain.
Thu Jul  4 13:18:24 2013, (5538040000 clock):	270000 evaluated; 0 wrong controls; 122053 violate mass constrain.
Thu Jul  4 13:18:47 2013, (5561070000 clock):	271000 evaluated; 0 wrong controls; 122392 violate mass constrain.
Thu Jul  4 13:19:11 2013, (5584890000 clock):	272000 evaluated; 0 wrong controls; 122676 violate mass constrain.
Thu Jul  4 13:19:37 2013, (5610700000 clock):	273000 evaluated; 0 wrong controls; 122900 violate mass constrain.
Thu Jul  4 13:20:03 2013, (5636020000 clock):	274000 evaluated; 0 wrong controls; 123132 violate mass constrain.
Thu Jul  4 13:20:30 2013, (5661960000 clock):	275000 evaluated; 0 wrong controls; 123346 violate mass constrain.
Thu Jul  4 13:20:55 2013, (5686780000 clock):	276000 evaluated; 0 wrong controls; 123598 violate mass constrain.
Thu Jul  4 13:21:20 2013, (5711660000 clock):	277000 evaluated; 0 wrong controls; 123853 violate mass constrain.
Thu Jul  4 13:21:40 2013, (5731420000 clock):	278000 evaluated; 0 wrong controls; 124336 violate mass constrain.
Thu Jul  4 13:21:50 2013, (5740440000 clock):	279000 evaluated; 0 wrong controls; 125327 violate mass constrain.
Thu Jul  4 13:22:12 2013, (5762010000 clock):	280000 evaluated; 0 wrong controls; 125734 violate mass constrain.
Thu Jul  4 13:22:37 2013, (5787300000 clock):	281000 evaluated; 0 wrong controls; 125940 violate mass constrain.
Thu Jul  4 13:23:03 2013, (5812800000 clock):	282000 evaluated; 0 wrong controls; 126140 violate mass constrain.
Thu Jul  4 13:23:30 2013, (5838820000 clock):	283000 evaluated; 0 wrong controls; 126335 violate mass constrain.
Thu Jul  4 13:23:55 2013, (5864250000 clock):	284000 evaluated; 0 wrong controls; 126551 violate mass constrain.
Thu Jul  4 13:24:23 2013, (5891330000 clock):	285000 evaluated; 0 wrong controls; 126732 violate mass constrain.
Thu Jul  4 13:24:50 2013, (5918080000 clock):	286000 evaluated; 0 wrong controls; 126904 violate mass constrain.
Thu Jul  4 13:25:17 2013, (5944370000 clock):	287000 evaluated; 0 wrong controls; 127101 violate mass constrain.
Thu Jul  4 13:25:39 2013, (5965710000 clock):	288000 evaluated; 0 wrong controls; 127495 violate mass constrain.
Thu Jul  4 13:25:48 2013, (5974470000 clock):	289000 evaluated; 0 wrong controls; 128495 violate mass constrain.
Thu Jul  4 13:26:03 2013, (5989630000 clock):	290000 evaluated; 0 wrong controls; 129188 violate mass constrain.
Thu Jul  4 13:26:29 2013, (6015090000 clock):	291000 evaluated; 0 wrong controls; 129406 violate mass constrain.
Thu Jul  4 13:26:57 2013, (6042690000 clock):	292000 evaluated; 0 wrong controls; 129589 violate mass constrain.
Thu Jul  4 13:27:25 2013, (6070020000 clock):	293000 evaluated; 0 wrong controls; 129726 violate mass constrain.
Thu Jul  4 13:27:53 2013, (6097340000 clock):	294000 evaluated; 0 wrong controls; 129866 violate mass constrain.
Thu Jul  4 13:28:21 2013, (6125170000 clock):	295000 evaluated; 0 wrong controls; 130007 violate mass constrain.
Thu Jul  4 13:28:50 2013, (6153450000 clock):	296000 evaluated; 0 wrong controls; 130121 violate mass constrain.
Thu Jul  4 13:29:18 2013, (6181420000 clock):	297000 evaluated; 0 wrong controls; 130231 violate mass constrain.
Thu Jul  4 13:29:43 2013, (6205640000 clock):	298000 evaluated; 0 wrong controls; 130485 violate mass constrain.
Thu Jul  4 13:29:52 2013, (6214490000 clock):	299000 evaluated; 0 wrong controls; 131481 violate mass constrain.
Thu Jul  4 13:30:12 2013, (6234540000 clock):	300000 evaluated; 0 wrong controls; 131956 violate mass constrain.
Thu Jul  4 13:30:38 2013, (6260160000 clock):	301000 evaluated; 0 wrong controls; 132141 violate mass constrain.
Thu Jul  4 13:31:05 2013, (6286250000 clock):	302000 evaluated; 0 wrong controls; 132317 violate mass constrain.
Thu Jul  4 13:31:33 2013, (6313610000 clock):	303000 evaluated; 0 wrong controls; 132464 violate mass constrain.
Thu Jul  4 13:32:01 2013, (6341110000 clock):	304000 evaluated; 0 wrong controls; 132591 violate mass constrain.
Thu Jul  4 13:32:28 2013, (6368380000 clock):	305000 evaluated; 0 wrong controls; 132716 violate mass constrain.
Thu Jul  4 13:32:57 2013, (6396740000 clock):	306000 evaluated; 0 wrong controls; 132832 violate mass constrain.
Thu Jul  4 13:33:26 2013, (6425390000 clock):	307000 evaluated; 0 wrong controls; 132941 violate mass constrain.
Thu Jul  4 13:33:54 2013, (6452680000 clock):	308000 evaluated; 0 wrong controls; 133079 violate mass constrain.
Thu Jul  4 13:34:03 2013, (6461450000 clock):	309000 evaluated; 0 wrong controls; 134079 violate mass constrain.
Thu Jul  4 13:34:19 2013, (6477310000 clock):	310000 evaluated; 0 wrong controls; 134753 violate mass constrain.
Thu Jul  4 13:34:45 2013, (6503000000 clock):	311000 evaluated; 0 wrong controls; 134990 violate mass constrain.
Thu Jul  4 13:35:12 2013, (6529060000 clock):	312000 evaluated; 0 wrong controls; 135154 violate mass constrain.
Thu Jul  4 13:35:41 2013, (6557240000 clock):	313000 evaluated; 0 wrong controls; 135266 violate mass constrain.
Thu Jul  4 13:36:09 2013, (6584930000 clock):	314000 evaluated; 0 wrong controls; 135374 violate mass constrain.
Thu Jul  4 13:36:38 2013, (6613670000 clock):	315000 evaluated; 0 wrong controls; 135475 violate mass constrain.
Thu Jul  4 13:37:07 2013, (6642090000 clock):	316000 evaluated; 0 wrong controls; 135550 violate mass constrain.
Thu Jul  4 13:37:35 2013, (6669610000 clock):	317000 evaluated; 0 wrong controls; 135652 violate mass constrain.
Thu Jul  4 13:38:04 2013, (6698250000 clock):	318000 evaluated; 0 wrong controls; 135740 violate mass constrain.
Thu Jul  4 13:38:14 2013, (6708310000 clock):	319000 evaluated; 0 wrong controls; 136688 violate mass constrain.
Thu Jul  4 13:38:25 2013, (6718980000 clock):	320000 evaluated; 0 wrong controls; 137594 violate mass constrain.
Thu Jul  4 13:38:50 2013, (6743870000 clock):	321000 evaluated; 0 wrong controls; 137857 violate mass constrain.
Thu Jul  4 13:39:17 2013, (6770310000 clock):	322000 evaluated; 0 wrong controls; 138059 violate mass constrain.
Thu Jul  4 13:39:45 2013, (6797450000 clock):	323000 evaluated; 0 wrong controls; 138212 violate mass constrain.
Thu Jul  4 13:40:12 2013, (6824640000 clock):	324000 evaluated; 0 wrong controls; 138352 violate mass constrain.
Thu Jul  4 13:40:41 2013, (6852460000 clock):	325000 evaluated; 0 wrong controls; 138460 violate mass constrain.
Thu Jul  4 13:41:08 2013, (6879800000 clock):	326000 evaluated; 0 wrong controls; 138556 violate mass constrain.
Thu Jul  4 13:41:37 2013, (6907820000 clock):	327000 evaluated; 0 wrong controls; 138676 violate mass constrain.
Thu Jul  4 13:42:06 2013, (6936520000 clock):	328000 evaluated; 0 wrong controls; 138782 violate mass constrain.
Thu Jul  4 13:42:18 2013, (6948560000 clock):	329000 evaluated; 0 wrong controls; 139634 violate mass constrain.
Thu Jul  4 13:42:29 2013, (6958350000 clock):	330000 evaluated; 0 wrong controls; 140589 violate mass constrain.
Thu Jul  4 13:42:51 2013, (6980650000 clock):	331000 evaluated; 0 wrong controls; 140952 violate mass constrain.
Thu Jul  4 13:43:18 2013, (7006700000 clock):	332000 evaluated; 0 wrong controls; 141178 violate mass constrain.
Thu Jul  4 13:43:46 2013, (7034250000 clock):	333000 evaluated; 0 wrong controls; 141313 violate mass constrain.
Thu Jul  4 13:44:13 2013, (7061620000 clock):	334000 evaluated; 0 wrong controls; 141443 violate mass constrain.
Thu Jul  4 13:44:41 2013, (7089170000 clock):	335000 evaluated; 0 wrong controls; 141553 violate mass constrain.
Thu Jul  4 13:45:09 2013, (7116590000 clock):	336000 evaluated; 0 wrong controls; 141695 violate mass constrain.
Thu Jul  4 13:45:36 2013, (7143310000 clock):	337000 evaluated; 0 wrong controls; 141843 violate mass constrain.
Thu Jul  4 13:46:04 2013, (7170410000 clock):	338000 evaluated; 0 wrong controls; 141990 violate mass constrain.
Thu Jul  4 13:46:18 2013, (7183810000 clock):	339000 evaluated; 0 wrong controls; 142768 violate mass constrain.
Thu Jul  4 13:46:28 2013, (7193390000 clock):	340000 evaluated; 0 wrong controls; 143733 violate mass constrain.
Thu Jul  4 13:46:51 2013, (7216660000 clock):	341000 evaluated; 0 wrong controls; 144074 violate mass constrain.
Thu Jul  4 13:47:18 2013, (7242420000 clock):	342000 evaluated; 0 wrong controls; 144311 violate mass constrain.
Thu Jul  4 13:47:45 2013, (7269600000 clock):	343000 evaluated; 0 wrong controls; 144449 violate mass constrain.
Thu Jul  4 13:48:13 2013, (7297460000 clock):	344000 evaluated; 0 wrong controls; 144577 violate mass constrain.
Thu Jul  4 13:48:42 2013, (7325310000 clock):	345000 evaluated; 0 wrong controls; 144694 violate mass constrain.
Thu Jul  4 13:49:10 2013, (7353360000 clock):	346000 evaluated; 0 wrong controls; 144807 violate mass constrain.
Thu Jul  4 13:49:40 2013, (7382810000 clock):	347000 evaluated; 0 wrong controls; 144902 violate mass constrain.
Thu Jul  4 13:50:09 2013, (7411410000 clock):	348000 evaluated; 0 wrong controls; 144995 violate mass constrain.
Thu Jul  4 13:50:26 2013, (7428110000 clock):	349000 evaluated; 0 wrong controls; 145663 violate mass constrain.
Thu Jul  4 13:50:36 2013, (7437660000 clock):	350000 evaluated; 0 wrong controls; 146634 violate mass constrain.
Thu Jul  4 13:50:59 2013, (7460120000 clock):	351000 evaluated; 0 wrong controls; 147013 violate mass constrain.
Thu Jul  4 13:51:26 2013, (7486240000 clock):	352000 evaluated; 0 wrong controls; 147233 violate mass constrain.
Thu Jul  4 13:51:54 2013, (7513650000 clock):	353000 evaluated; 0 wrong controls; 147358 violate mass constrain.
Thu Jul  4 13:52:21 2013, (7541100000 clock):	354000 evaluated; 0 wrong controls; 147481 violate mass constrain.
Thu Jul  4 13:52:50 2013, (7569400000 clock):	355000 evaluated; 0 wrong controls; 147599 violate mass constrain.
Thu Jul  4 13:53:19 2013, (7597990000 clock):	356000 evaluated; 0 wrong controls; 147682 violate mass constrain.
Thu Jul  4 13:53:48 2013, (7626230000 clock):	357000 evaluated; 0 wrong controls; 147756 violate mass constrain.
Thu Jul  4 13:54:16 2013, (7653440000 clock):	358000 evaluated; 0 wrong controls; 147846 violate mass constrain.
Thu Jul  4 13:54:34 2013, (7671740000 clock):	359000 evaluated; 0 wrong controls; 148424 violate mass constrain.
Thu Jul  4 13:54:45 2013, (7682310000 clock):	360000 evaluated; 0 wrong controls; 149348 violate mass constrain.
Thu Jul  4 13:55:11 2013, (7707580000 clock):	361000 evaluated; 0 wrong controls; 149595 violate mass constrain.
Thu Jul  4 13:55:38 2013, (7734460000 clock):	362000 evaluated; 0 wrong controls; 149748 violate mass constrain.
Thu Jul  4 13:56:06 2013, (7761640000 clock):	363000 evaluated; 0 wrong controls; 149878 violate mass constrain.
Thu Jul  4 13:56:35 2013, (7790050000 clock):	364000 evaluated; 0 wrong controls; 149986 violate mass constrain.
Thu Jul  4 13:57:04 2013, (7818960000 clock):	365000 evaluated; 0 wrong controls; 150074 violate mass constrain.
Thu Jul  4 13:57:32 2013, (7846610000 clock):	366000 evaluated; 0 wrong controls; 150189 violate mass constrain.
Thu Jul  4 13:58:01 2013, (7875090000 clock):	367000 evaluated; 0 wrong controls; 150284 violate mass constrain.
Thu Jul  4 13:58:30 2013, (7903570000 clock):	368000 evaluated; 0 wrong controls; 150391 violate mass constrain.
Thu Jul  4 13:58:50 2013, (7923200000 clock):	369000 evaluated; 0 wrong controls; 150895 violate mass constrain.
Thu Jul  4 13:59:00 2013, (7932290000 clock):	370000 evaluated; 0 wrong controls; 151884 violate mass constrain.
Thu Jul  4 13:59:23 2013, (7955340000 clock):	371000 evaluated; 0 wrong controls; 152219 violate mass constrain.
Thu Jul  4 13:59:50 2013, (7982270000 clock):	372000 evaluated; 0 wrong controls; 152383 violate mass constrain.
Thu Jul  4 14:00:19 2013, (8010040000 clock):	373000 evaluated; 0 wrong controls; 152505 violate mass constrain.
Thu Jul  4 14:00:47 2013, (8038420000 clock):	374000 evaluated; 0 wrong controls; 152608 violate mass constrain.
Thu Jul  4 14:01:16 2013, (8067050000 clock):	375000 evaluated; 0 wrong controls; 152707 violate mass constrain.
Thu Jul  4 14:01:45 2013, (8095120000 clock):	376000 evaluated; 0 wrong controls; 152805 violate mass constrain.
Thu Jul  4 14:02:13 2013, (8122920000 clock):	377000 evaluated; 0 wrong controls; 152912 violate mass constrain.
Thu Jul  4 14:02:42 2013, (8150870000 clock):	378000 evaluated; 0 wrong controls; 153005 violate mass constrain.
Thu Jul  4 14:03:03 2013, (8172220000 clock):	379000 evaluated; 0 wrong controls; 153414 violate mass constrain.
Thu Jul  4 14:03:12 2013, (8180950000 clock):	380000 evaluated; 0 wrong controls; 154414 violate mass constrain.
Thu Jul  4 14:03:28 2013, (8196160000 clock):	381000 evaluated; 0 wrong controls; 155111 violate mass constrain.
Thu Jul  4 14:03:52 2013, (8219870000 clock):	382000 evaluated; 0 wrong controls; 155430 violate mass constrain.
Thu Jul  4 14:04:19 2013, (8246290000 clock):	383000 evaluated; 0 wrong controls; 155612 violate mass constrain.
Thu Jul  4 14:04:48 2013, (8274310000 clock):	384000 evaluated; 0 wrong controls; 155743 violate mass constrain.
Thu Jul  4 14:05:16 2013, (8302810000 clock):	385000 evaluated; 0 wrong controls; 155844 violate mass constrain.
Thu Jul  4 14:05:45 2013, (8330740000 clock):	386000 evaluated; 0 wrong controls; 155965 violate mass constrain.
Thu Jul  4 14:06:13 2013, (8358880000 clock):	387000 evaluated; 0 wrong controls; 156079 violate mass constrain.
Thu Jul  4 14:06:42 2013, (8387270000 clock):	388000 evaluated; 0 wrong controls; 156172 violate mass constrain.
Thu Jul  4 14:07:06 2013, (8410250000 clock):	389000 evaluated; 0 wrong controls; 156505 violate mass constrain.
Thu Jul  4 14:07:16 2013, (8420180000 clock):	390000 evaluated; 0 wrong controls; 157459 violate mass constrain.
Thu Jul  4 14:07:42 2013, (8445630000 clock):	391000 evaluated; 0 wrong controls; 157727 violate mass constrain.
Thu Jul  4 14:08:10 2013, (8473160000 clock):	392000 evaluated; 0 wrong controls; 157857 violate mass constrain.
Thu Jul  4 14:08:38 2013, (8500890000 clock):	393000 evaluated; 0 wrong controls; 157967 violate mass constrain.
Thu Jul  4 14:09:06 2013, (8528660000 clock):	394000 evaluated; 0 wrong controls; 158079 violate mass constrain.
Thu Jul  4 14:09:35 2013, (8557530000 clock):	395000 evaluated; 0 wrong controls; 158178 violate mass constrain.
Thu Jul  4 14:10:05 2013, (8586500000 clock):	396000 evaluated; 0 wrong controls; 158268 violate mass constrain.
Thu Jul  4 14:10:34 2013, (8615070000 clock):	397000 evaluated; 0 wrong controls; 158374 violate mass constrain.
Thu Jul  4 14:11:03 2013, (8643680000 clock):	398000 evaluated; 0 wrong controls; 158481 violate mass constrain.
Thu Jul  4 14:11:29 2013, (8669300000 clock):	399000 evaluated; 0 wrong controls; 158702 violate mass constrain.
Thu Jul  4 14:11:38 2013, (8678160000 clock):	400000 evaluated; 0 wrong controls; 159702 violate mass constrain.
Thu Jul  4 14:11:53 2013, (8692920000 clock):	401000 evaluated; 0 wrong controls; 160426 violate mass constrain.
Thu Jul  4 14:12:19 2013, (8718750000 clock):	402000 evaluated; 0 wrong controls; 160642 violate mass constrain.
