Thu Jul  4 11:44:19 2013, (0 clock):	Start log file
Thu Jul  4 11:44:19 2013, (0 clock):	Parameters loaded.
Thu Jul  4 11:44:19 2013, (0 clock):	controls:
  fixedElevationChange: 2
  bounds:
    - 200
    - 0
objective:
  types:
    - TEE
    - SH
  drainedAreaThreshold: 4
state:
  cell:
    area: 1
    length: 1000
    width: 1000
  dimensions:
    - 51
    - 51
  initial:
    filename: demRect.data
    sourceType: PYRAMID
constrain:
  massConstrainEnabled: true
  massVariationTolerance: 0.01
hydrologicalParameters:
  rainfallExcess: 10
  runoffCoeff: 1
interpolator:
  parameters:
    - 3
    - 15
    - 2
  type: IDW
Thu Jul  4 11:44:19 2013, (10000 clock):	Base DEM: TEE = 9.78317e+06, SH = 0, 
Thu Jul  4 11:44:30 2013, (9600000 clock):	1000 evaluated; 0 wrong controls; 1000 violate mass constrain.
Thu Jul  4 13:11:18 2013, (5126560000 clock):	229000 evaluated; 0 wrong controls; 96867 violate mass constrain.
Thu Jul  4 13:11:45 2013, (5152510000 clock):	230000 evaluated; 0 wrong controls; 97088 violate mass constrain.
Thu Jul  4 13:12:12 2013, (5178990000 clock):	231000 evaluated; 0 wrong controls; 97298 violate mass constrain.
Thu Jul  4 13:12:39 2013, (5206580000 clock):	232000 evaluated; 0 wrong controls; 97492 violate mass constrain.
Thu Jul  4 13:13:07 2013, (5233750000 clock):	233000 evaluated; 0 wrong controls; 97673 violate mass constrain.
Thu Jul  4 13:13:34 2013, (5260770000 clock):	234000 evaluated; 0 wrong controls; 97860 violate mass constrain.
Thu Jul  4 13:14:02 2013, (5288120000 clock):	235000 evaluated; 0 wrong controls; 98047 violate mass constrain.
Thu Jul  4 13:14:30 2013, (5315810000 clock):	236000 evaluated; 0 wrong controls; 98213 violate mass constrain.
Thu Jul  4 13:14:58 2013, (5343500000 clock):	237000 evaluated; 0 wrong controls; 98399 violate mass constrain.
Thu Jul  4 13:15:13 2013, (5357250000 clock):	238000 evaluated; 0 wrong controls; 99195 violate mass constrain.
Thu Jul  4 13:15:23 2013, (5367760000 clock):	239000 evaluated; 0 wrong controls; 100123 violate mass constrain.
Thu Jul  4 13:15:48 2013, (5391530000 clock):	240000 evaluated; 0 wrong controls; 100473 violate mass constrain.
Thu Jul  4 13:16:15 2013, (5418570000 clock):	241000 evaluated; 0 wrong controls; 100706 violate mass constrain.
Thu Jul  4 13:16:44 2013, (5446990000 clock):	242000 evaluated; 0 wrong controls; 100849 violate mass constrain.
Thu Jul  4 13:17:13 2013, (5475290000 clock):	243000 evaluated; 0 wrong controls; 100982 violate mass constrain.
Thu Jul  4 13:17:42 2013, (5503890000 clock):	244000 evaluated; 0 wrong controls; 101144 violate mass constrain.
Thu Jul  4 13:18:10 2013, (5532240000 clock):	245000 evaluated; 0 wrong controls; 101288 violate mass constrain.
Thu Jul  4 13:18:40 2013, (5561690000 clock):	246000 evaluated; 0 wrong controls; 101416 violate mass constrain.
Thu Jul  4 13:19:09 2013, (5590180000 clock):	247000 evaluated; 0 wrong controls; 101542 violate mass constrain.
Thu Jul  4 13:19:26 2013, (5606730000 clock):	248000 evaluated; 0 wrong controls; 102233 violate mass constrain.
Thu Jul  4 13:19:36 2013, (5615950000 clock):	249000 evaluated; 0 wrong controls; 103215 violate mass constrain.
Thu Jul  4 13:20:01 2013, (5640950000 clock):	250000 evaluated; 0 wrong controls; 103504 violate mass constrain.
Thu Jul  4 13:20:30 2013, (5668990000 clock):	251000 evaluated; 0 wrong controls; 103642 violate mass constrain.
Thu Jul  4 13:20:59 2013, (5697500000 clock):	252000 evaluated; 0 wrong controls; 103779 violate mass constrain.
Thu Jul  4 13:21:28 2013, (5726260000 clock):	253000 evaluated; 0 wrong controls; 103918 violate mass constrain.
Thu Jul  4 13:21:58 2013, (5755750000 clock):	254000 evaluated; 0 wrong controls; 104039 violate mass constrain.
Thu Jul  4 13:22:27 2013, (5784450000 clock):	255000 evaluated; 0 wrong controls; 104140 violate mass constrain.
Thu Jul  4 13:22:56 2013, (5813310000 clock):	256000 evaluated; 0 wrong controls; 104237 violate mass constrain.
Thu Jul  4 13:23:26 2013, (5842860000 clock):	257000 evaluated; 0 wrong controls; 104340 violate mass constrain.
Thu Jul  4 13:23:45 2013, (5861810000 clock):	258000 evaluated; 0 wrong controls; 104928 violate mass constrain.
Thu Jul  4 13:23:55 2013, (5870700000 clock):	259000 evaluated; 0 wrong controls; 105925 violate mass constrain.
Thu Jul  4 13:24:14 2013, (5889650000 clock):	260000 evaluated; 0 wrong controls; 106471 violate mass constrain.
Thu Jul  4 13:24:41 2013, (5915840000 clock):	261000 evaluated; 0 wrong controls; 106725 violate mass constrain.
Thu Jul  4 13:25:08 2013, (5942540000 clock):	262000 evaluated; 0 wrong controls; 106952 violate mass constrain.
Thu Jul  4 13:25:36 2013, (5970660000 clock):	263000 evaluated; 0 wrong controls; 107116 violate mass constrain.
Thu Jul  4 13:26:04 2013, (5998270000 clock):	264000 evaluated; 0 wrong controls; 107272 violate mass constrain.
Thu Jul  4 13:26:32 2013, (6025600000 clock):	265000 evaluated; 0 wrong controls; 107431 violate mass constrain.
Thu Jul  4 13:27:01 2013, (6054020000 clock):	266000 evaluated; 0 wrong controls; 107568 violate mass constrain.
Thu Jul  4 13:27:31 2013, (6083900000 clock):	267000 evaluated; 0 wrong controls; 107673 violate mass constrain.
Thu Jul  4 13:27:52 2013, (6104110000 clock):	268000 evaluated; 0 wrong controls; 108167 violate mass constrain.
Thu Jul  4 13:28:03 2013, (6114460000 clock):	269000 evaluated; 0 wrong controls; 109094 violate mass constrain.
Thu Jul  4 13:28:30 2013, (6141600000 clock):	270000 evaluated; 0 wrong controls; 109285 violate mass constrain.
Thu Jul  4 13:28:59 2013, (6169920000 clock):	271000 evaluated; 0 wrong controls; 109417 violate mass constrain.
Thu Jul  4 13:29:28 2013, (6198590000 clock):	272000 evaluated; 0 wrong controls; 109546 violate mass constrain.
Thu Jul  4 13:29:57 2013, (6227060000 clock):	273000 evaluated; 0 wrong controls; 109658 violate mass constrain.
Thu Jul  4 13:30:26 2013, (6255890000 clock):	274000 evaluated; 0 wrong controls; 109773 violate mass constrain.
Thu Jul  4 13:30:56 2013, (6284970000 clock):	275000 evaluated; 0 wrong controls; 109881 violate mass constrain.
Thu Jul  4 13:31:26 2013, (6314680000 clock):	276000 evaluated; 0 wrong controls; 109974 violate mass constrain.
Thu Jul  4 13:31:56 2013, (6344680000 clock):	277000 evaluated; 0 wrong controls; 110062 violate mass constrain.
Thu Jul  4 13:32:20 2013, (6367720000 clock):	278000 evaluated; 0 wrong controls; 110455 violate mass constrain.
Thu Jul  4 13:32:29 2013, (6376700000 clock):	279000 evaluated; 0 wrong controls; 111454 violate mass constrain.
Thu Jul  4 13:32:48 2013, (6395490000 clock):	280000 evaluated; 0 wrong controls; 111999 violate mass constrain.
Thu Jul  4 13:33:16 2013, (6422690000 clock):	281000 evaluated; 0 wrong controls; 112194 violate mass constrain.
Thu Jul  4 13:33:45 2013, (6451470000 clock):	282000 evaluated; 0 wrong controls; 112333 violate mass constrain.
Thu Jul  4 13:34:15 2013, (6480610000 clock):	283000 evaluated; 0 wrong controls; 112449 violate mass constrain.
Thu Jul  4 13:34:45 2013, (6510730000 clock):	284000 evaluated; 0 wrong controls; 112562 violate mass constrain.
Thu Jul  4 13:35:15 2013, (6540200000 clock):	285000 evaluated; 0 wrong controls; 112674 violate mass constrain.
Thu Jul  4 13:35:44 2013, (6568790000 clock):	286000 evaluated; 0 wrong controls; 112808 violate mass constrain.
Thu Jul  4 13:36:13 2013, (6596780000 clock):	287000 evaluated; 0 wrong controls; 112961 violate mass constrain.
Thu Jul  4 13:36:36 2013, (6619990000 clock):	288000 evaluated; 0 wrong controls; 113329 violate mass constrain.
Thu Jul  4 13:36:45 2013, (6628890000 clock):	289000 evaluated; 0 wrong controls; 114327 violate mass constrain.
Thu Jul  4 13:37:06 2013, (6648880000 clock):	290000 evaluated; 0 wrong controls; 114856 violate mass constrain.
Thu Jul  4 13:37:33 2013, (6675460000 clock):	291000 evaluated; 0 wrong controls; 115073 violate mass constrain.
Thu Jul  4 13:38:00 2013, (6702480000 clock):	292000 evaluated; 0 wrong controls; 115248 violate mass constrain.
Thu Jul  4 13:38:29 2013, (6730500000 clock):	293000 evaluated; 0 wrong controls; 115398 violate mass constrain.
Thu Jul  4 13:38:58 2013, (6759160000 clock):	294000 evaluated; 0 wrong controls; 115547 violate mass constrain.
Thu Jul  4 13:39:26 2013, (6786960000 clock):	295000 evaluated; 0 wrong controls; 115711 violate mass constrain.
Thu Jul  4 13:39:55 2013, (6815790000 clock):	296000 evaluated; 0 wrong controls; 115844 violate mass constrain.
Thu Jul  4 13:40:24 2013, (6844280000 clock):	297000 evaluated; 0 wrong controls; 115986 violate mass constrain.
Thu Jul  4 13:40:50 2013, (6869790000 clock):	298000 evaluated; 0 wrong controls; 116248 violate mass constrain.
Thu Jul  4 13:40:59 2013, (6878630000 clock):	299000 evaluated; 0 wrong controls; 117245 violate mass constrain.
Thu Jul  4 13:41:19 2013, (6898230000 clock):	300000 evaluated; 0 wrong controls; 117764 violate mass constrain.
Thu Jul  4 13:41:45 2013, (6923790000 clock):	301000 evaluated; 0 wrong controls; 118033 violate mass constrain.
Thu Jul  4 13:42:11 2013, (6949200000 clock):	302000 evaluated; 0 wrong controls; 118295 violate mass constrain.
Thu Jul  4 13:42:37 2013, (6975030000 clock):	303000 evaluated; 0 wrong controls; 118548 violate mass constrain.
Thu Jul  4 13:43:04 2013, (7000860000 clock):	304000 evaluated; 0 wrong controls; 118809 violate mass constrain.
Thu Jul  4 13:43:29 2013, (7026180000 clock):	305000 evaluated; 0 wrong controls; 119074 violate mass constrain.
Thu Jul  4 13:43:54 2013, (7050690000 clock):	306000 evaluated; 0 wrong controls; 119375 violate mass constrain.
Thu Jul  4 13:44:19 2013, (7075070000 clock):	307000 evaluated; 0 wrong controls; 119675 violate mass constrain.
Thu Jul  4 13:44:43 2013, (7098700000 clock):	308000 evaluated; 0 wrong controls; 120016 violate mass constrain.
Thu Jul  4 13:44:53 2013, (7108190000 clock):	309000 evaluated; 0 wrong controls; 121010 violate mass constrain.
Thu Jul  4 13:45:14 2013, (7128970000 clock):	310000 evaluated; 0 wrong controls; 121489 violate mass constrain.
Thu Jul  4 13:45:40 2013, (7154200000 clock):	311000 evaluated; 0 wrong controls; 121773 violate mass constrain.
Thu Jul  4 13:46:05 2013, (7178820000 clock):	312000 evaluated; 0 wrong controls; 122105 violate mass constrain.
Thu Jul  4 13:46:29 2013, (7202570000 clock):	313000 evaluated; 0 wrong controls; 122443 violate mass constrain.
Thu Jul  4 13:46:53 2013, (7225560000 clock):	314000 evaluated; 0 wrong controls; 122822 violate mass constrain.
Thu Jul  4 13:47:14 2013, (7246960000 clock):	315000 evaluated; 0 wrong controls; 123265 violate mass constrain.
Thu Jul  4 13:47:37 2013, (7269350000 clock):	316000 evaluated; 0 wrong controls; 123693 violate mass constrain.
Thu Jul  4 13:47:59 2013, (7290410000 clock):	317000 evaluated; 0 wrong controls; 124142 violate mass constrain.
Thu Jul  4 13:48:20 2013, (7311170000 clock):	318000 evaluated; 0 wrong controls; 124618 violate mass constrain.
Thu Jul  4 13:48:29 2013, (7320440000 clock):	319000 evaluated; 0 wrong controls; 125597 violate mass constrain.
Thu Jul  4 13:48:46 2013, (7337000000 clock):	320000 evaluated; 0 wrong controls; 126248 violate mass constrain.
Thu Jul  4 13:49:09 2013, (7359120000 clock):	321000 evaluated; 0 wrong controls; 126652 violate mass constrain.
Thu Jul  4 13:49:32 2013, (7381800000 clock):	322000 evaluated; 0 wrong controls; 127066 violate mass constrain.
Thu Jul  4 13:49:53 2013, (7402940000 clock):	323000 evaluated; 0 wrong controls; 127526 violate mass constrain.
Thu Jul  4 13:50:14 2013, (7423450000 clock):	324000 evaluated; 0 wrong controls; 128000 violate mass constrain.
Thu Jul  4 13:50:35 2013, (7444070000 clock):	325000 evaluated; 0 wrong controls; 128471 violate mass constrain.
Thu Jul  4 13:50:56 2013, (7464400000 clock):	326000 evaluated; 0 wrong controls; 128992 violate mass constrain.
Thu Jul  4 13:51:16 2013, (7483650000 clock):	327000 evaluated; 0 wrong controls; 129541 violate mass constrain.
Thu Jul  4 13:51:36 2013, (7503120000 clock):	328000 evaluated; 0 wrong controls; 130094 violate mass constrain.
Thu Jul  4 13:51:47 2013, (7514280000 clock):	329000 evaluated; 0 wrong controls; 130986 violate mass constrain.
Thu Jul  4 13:52:10 2013, (7536560000 clock):	330000 evaluated; 0 wrong controls; 131388 violate mass constrain.
Thu Jul  4 13:52:33 2013, (7558840000 clock):	331000 evaluated; 0 wrong controls; 131802 violate mass constrain.
Thu Jul  4 13:52:54 2013, (7579720000 clock):	332000 evaluated; 0 wrong controls; 132235 violate mass constrain.
Thu Jul  4 13:53:17 2013, (7601830000 clock):	333000 evaluated; 0 wrong controls; 132636 violate mass constrain.
Thu Jul  4 13:53:41 2013, (7626080000 clock):	334000 evaluated; 0 wrong controls; 133002 violate mass constrain.
Thu Jul  4 13:54:04 2013, (7648360000 clock):	335000 evaluated; 0 wrong controls; 133407 violate mass constrain.
Thu Jul  4 13:54:26 2013, (7670200000 clock):	336000 evaluated; 0 wrong controls; 133842 violate mass constrain.
Thu Jul  4 13:54:50 2013, (7693920000 clock):	337000 evaluated; 0 wrong controls; 134199 violate mass constrain.
Thu Jul  4 13:55:15 2013, (7717870000 clock):	338000 evaluated; 0 wrong controls; 134579 violate mass constrain.
Thu Jul  4 13:55:28 2013, (7730700000 clock):	339000 evaluated; 0 wrong controls; 135422 violate mass constrain.
Thu Jul  4 13:55:40 2013, (7742820000 clock):	340000 evaluated; 0 wrong controls; 136270 violate mass constrain.
Thu Jul  4 13:56:04 2013, (7766500000 clock):	341000 evaluated; 0 wrong controls; 136636 violate mass constrain.
Thu Jul  4 13:56:29 2013, (7790440000 clock):	342000 evaluated; 0 wrong controls; 136975 violate mass constrain.
Thu Jul  4 13:56:54 2013, (7814970000 clock):	343000 evaluated; 0 wrong controls; 137289 violate mass constrain.
Thu Jul  4 13:57:18 2013, (7838550000 clock):	344000 evaluated; 0 wrong controls; 137632 violate mass constrain.
Thu Jul  4 13:57:42 2013, (7862580000 clock):	345000 evaluated; 0 wrong controls; 137970 violate mass constrain.
Thu Jul  4 13:58:06 2013, (7886220000 clock):	346000 evaluated; 0 wrong controls; 138301 violate mass constrain.
Thu Jul  4 13:58:31 2013, (7910700000 clock):	347000 evaluated; 0 wrong controls; 138607 violate mass constrain.
Thu Jul  4 13:58:57 2013, (7935830000 clock):	348000 evaluated; 0 wrong controls; 138878 violate mass constrain.
Thu Jul  4 13:59:11 2013, (7950080000 clock):	349000 evaluated; 0 wrong controls; 139632 violate mass constrain.
Thu Jul  4 13:59:25 2013, (7963240000 clock):	350000 evaluated; 0 wrong controls; 140428 violate mass constrain.
Thu Jul  4 13:59:50 2013, (7987840000 clock):	351000 evaluated; 0 wrong controls; 140734 violate mass constrain.
Thu Jul  4 14:00:15 2013, (8012560000 clock):	352000 evaluated; 0 wrong controls; 141053 violate mass constrain.
Thu Jul  4 14:00:38 2013, (8035080000 clock):	353000 evaluated; 0 wrong controls; 141434 violate mass constrain.
Thu Jul  4 14:01:01 2013, (8058070000 clock):	354000 evaluated; 0 wrong controls; 141812 violate mass constrain.
Thu Jul  4 14:01:25 2013, (8081640000 clock):	355000 evaluated; 0 wrong controls; 142156 violate mass constrain.
Thu Jul  4 14:01:49 2013, (8105140000 clock):	356000 evaluated; 0 wrong controls; 142508 violate mass constrain.
Thu Jul  4 14:02:14 2013, (8129080000 clock):	357000 evaluated; 0 wrong controls; 142840 violate mass constrain.
Thu Jul  4 14:02:37 2013, (8152590000 clock):	358000 evaluated; 0 wrong controls; 143174 violate mass constrain.
Thu Jul  4 14:02:53 2013, (8167350000 clock):	359000 evaluated; 0 wrong controls; 143888 violate mass constrain.
Thu Jul  4 14:03:02 2013, (8176550000 clock):	360000 evaluated; 0 wrong controls; 144881 violate mass constrain.
Thu Jul  4 14:03:24 2013, (8197920000 clock):	361000 evaluated; 0 wrong controls; 145330 violate mass constrain.
Thu Jul  4 14:03:48 2013, (8221420000 clock):	362000 evaluated; 0 wrong controls; 145693 violate mass constrain.
Thu Jul  4 14:04:11 2013, (8244310000 clock):	363000 evaluated; 0 wrong controls; 146094 violate mass constrain.
Thu Jul  4 14:04:35 2013, (8267700000 clock):	364000 evaluated; 0 wrong controls; 146440 violate mass constrain.
Thu Jul  4 14:05:00 2013, (8292040000 clock):	365000 evaluated; 0 wrong controls; 146776 violate mass constrain.
Thu Jul  4 14:05:23 2013, (8315050000 clock):	366000 evaluated; 0 wrong controls; 147104 violate mass constrain.
Thu Jul  4 14:05:47 2013, (8338580000 clock):	367000 evaluated; 0 wrong controls; 147454 violate mass constrain.
Thu Jul  4 14:06:12 2013, (8363120000 clock):	368000 evaluated; 0 wrong controls; 147795 violate mass constrain.
Thu Jul  4 14:06:29 2013, (8379800000 clock):	369000 evaluated; 0 wrong controls; 148449 violate mass constrain.
Thu Jul  4 14:06:38 2013, (8388720000 clock):	370000 evaluated; 0 wrong controls; 149447 violate mass constrain.
Thu Jul  4 14:06:59 2013, (8408790000 clock):	371000 evaluated; 0 wrong controls; 149967 violate mass constrain.
Thu Jul  4 14:07:23 2013, (8432790000 clock):	372000 evaluated; 0 wrong controls; 150301 violate mass constrain.
Thu Jul  4 14:07:48 2013, (8457350000 clock):	373000 evaluated; 0 wrong controls; 150621 violate mass constrain.
Thu Jul  4 14:08:13 2013, (8481260000 clock):	374000 evaluated; 0 wrong controls; 150942 violate mass constrain.
Thu Jul  4 14:08:38 2013, (8506040000 clock):	375000 evaluated; 0 wrong controls; 151276 violate mass constrain.
Thu Jul  4 14:09:03 2013, (8531080000 clock):	376000 evaluated; 0 wrong controls; 151585 violate mass constrain.
Thu Jul  4 14:09:29 2013, (8556140000 clock):	377000 evaluated; 0 wrong controls; 151886 violate mass constrain.
Thu Jul  4 14:09:54 2013, (8581330000 clock):	378000 evaluated; 0 wrong controls; 152152 violate mass constrain.
Thu Jul  4 14:10:14 2013, (8600490000 clock):	379000 evaluated; 0 wrong controls; 152696 violate mass constrain.
Thu Jul  4 14:10:23 2013, (8609400000 clock):	380000 evaluated; 0 wrong controls; 153696 violate mass constrain.
Thu Jul  4 14:10:40 2013, (8626250000 clock):	381000 evaluated; 0 wrong controls; 154339 violate mass constrain.
Thu Jul  4 14:11:04 2013, (8649150000 clock):	382000 evaluated; 0 wrong controls; 154707 violate mass constrain.
Thu Jul  4 14:11:28 2013, (8672930000 clock):	383000 evaluated; 0 wrong controls; 155057 violate mass constrain.
Thu Jul  4 14:11:52 2013, (8696130000 clock):	384000 evaluated; 0 wrong controls; 155416 violate mass constrain.
Thu Jul  4 14:12:15 2013, (8719020000 clock):	385000 evaluated; 0 wrong controls; 155770 violate mass constrain.
Thu Jul  4 14:12:39 2013, (8742490000 clock):	386000 evaluated; 0 wrong controls; 156112 violate mass constrain.
Thu Jul  4 14:13:02 2013, (8765620000 clock):	387000 evaluated; 0 wrong controls; 156493 violate mass constrain.
Thu Jul  4 14:13:26 2013, (8789020000 clock):	388000 evaluated; 0 wrong controls; 156842 violate mass constrain.
Thu Jul  4 14:13:46 2013, (8809010000 clock):	389000 evaluated; 0 wrong controls; 157341 violate mass constrain.
Thu Jul  4 14:13:56 2013, (8817840000 clock):	390000 evaluated; 0 wrong controls; 158339 violate mass constrain.
Thu Jul  4 14:14:16 2013, (8838090000 clock):	391000 evaluated; 0 wrong controls; 158828 violate mass constrain.
Thu Jul  4 14:14:40 2013, (8861220000 clock):	392000 evaluated; 0 wrong controls; 159194 violate mass constrain.
Thu Jul  4 14:15:02 2013, (8883040000 clock):	393000 evaluated; 0 wrong controls; 159597 violate mass constrain.
Thu Jul  4 14:15:24 2013, (8905180000 clock):	394000 evaluated; 0 wrong controls; 159994 violate mass constrain.
Thu Jul  4 14:15:47 2013, (8927330000 clock):	395000 evaluated; 0 wrong controls; 160399 violate mass constrain.
Thu Jul  4 14:16:10 2013, (8950020000 clock):	396000 evaluated; 0 wrong controls; 160788 violate mass constrain.
Thu Jul  4 14:16:34 2013, (8972780000 clock):	397000 evaluated; 0 wrong controls; 161186 violate mass constrain.
Thu Jul  4 14:16:57 2013, (8995990000 clock):	398000 evaluated; 0 wrong controls; 161566 violate mass constrain.
Thu Jul  4 14:17:19 2013, (9017060000 clock):	399000 evaluated; 0 wrong controls; 162040 violate mass constrain.
Thu Jul  4 14:17:29 2013, (9026440000 clock):	400000 evaluated; 0 wrong controls; 163019 violate mass constrain.
Thu Jul  4 14:17:51 2013, (9048070000 clock):	401000 evaluated; 0 wrong controls; 163483 violate mass constrain.
Thu Jul  4 14:18:15 2013, (9071960000 clock):	402000 evaluated; 0 wrong controls; 163852 violate mass constrain.
