#
#   Running algorithm GDE3 on 20000000 nfe, with population size of 250.0, with de set to 0.9, 0.9, with 81 controls varying between 1.0 and 199.0 for cell (6,6).
1 1 13 44 1 1 1 1 23 1 40 15 2 11 4 39 11 1 2 1 1 79 1 1 2 1 53 11 62 41 2 9 76 2 23 1 1 25 27 18 64 20 49 4 2 90 26 7 3 45 2 82 8 6 1 1 2 8 2 10 29 1 21 85 1 1 1 1 25 3 22 1 1 1 1 6 1 2 38 4 5 7823918.501984762 5.3562479565279126E7 9.068703081513945 0.0029053848538021917 0.0 
2 92 5 1 9 1 2 45 1 31 8 1 10 1 28 1 5 9 12 2 1 196 1 1 1 12 1 1 41 6 1 59 199 1 11 1 3 11 1 1 8 24 5 1 22 1 15 1 19 1 1 1 1 5 6 1 33 1 68 1 1 21 31 1 1 19 1 3 4 37 5 4 4 70 3 5 19 4 5 11 46 8433621.869601302 1.240671346958376E8 7.155722556693483 0.0030394823186834182 0.0 
29 3 1 7 9 21 6 1 1 1 51 1 1 25 2 1 20 8 16 14 3 119 18 2 1 15 1 29 74 1 12 1 199 1 1 2 2 39 15 27 1 1 73 1 43 1 24 1 1 5 16 28 17 19 1 1 13 77 4 56 1 8 28 18 9 10 11 15 7 12 5 19 4 1 3 5 1 29 1 8 1 7639228.874310764 6.918150623065643E7 8.28395674784442 0.0032299351845144026 0.0 
12 30 1 57 4 1 3 2 16 9 40 10 1 2 25 94 6 12 3 9 1 9 93 2 45 11 1 3 7 16 24 35 85 1 16 9 1 7 1 3 15 4 25 1 4 1 16 11 1 17 1 79 31 5 4 22 2 41 4 45 1 2 10 4 1 43 13 3 2 14 17 6 7 1 1 1 106 6 54 1 18 8784979.922845015 9.219745331305873E7 6.861204356136159 0.003153021275599105 0.0 
4 11 5 14 11 85 5 19 7 8 2 15 17 1 1 13 2 3 1 52 26 30 1 1 39 3 4 6 1 1 6 13 50 1 84 9 6 59 3 5 24 1 22 12 5 34 1 20 20 1 140 22 1 13 8 7 45 1 4 1 1 17 1 42 8 26 1 27 5 71 5 14 13 29 5 8 31 4 4 4 2 8497953.935189564 1.0852060611962366E8 7.0324349000550495 0.0034024870738516674 0.0 
16 1 11 1 1 1 1 45 18 22 22 28 45 1 1 37 8 1 17 1 15 1 1 13 43 1 8 8 19 56 7 12 1 1 1 1 2 1 2 1 199 12 36 2 1 1 1 1 9 12 1 41 7 19 2 5 52 1 39 21 11 47 16 39 1 50 5 10 29 1 9 10 1 45 1 1 1 5 48 13 41 7391242.731703582 4.319569442035688E7 9.415904547568584 0.0036135392393994697 0.0 
24 4 21 1 9 5 1 6 13 44 1 88 6 19 1 1 1 3 1 1 1 6 1 60 16 22 1 1 1 30 1 13 16 1 53 8 11 1 1 2 1 49 86 4 83 7 1 1 13 1 1 1 35 1 1 1 11 142 18 1 35 1 1 1 3 28 19 1 17 1 21 116 3 52 11 1 1 1 26 1 24 8134815.918484528 9.10513334375298E7 8.126613254560562 0.002699163600128591 0.0 
1 1 1 94 1 18 12 1 24 1 21 1 1 26 23 8 17 13 4 26 1 15 1 1 64 2 25 30 45 24 1 12 111 1 1 14 1 48 15 2 1 1 19 1 6 1 9 1 1 21 45 8 23 4 3 21 11 117 1 41 1 1 1 28 1 1 1 26 7 85 49 28 23 1 4 2 1 18 1 1 1 7480284.741443987 5.2807260175635345E7 9.227831064857336 0.0036663710495406393 0.0 
16 44 6 35 1 1 19 1 27 1 51 1 1 21 4 1 34 1 1 1 25 27 65 18 1 40 1 1 2 1 12 1 100 45 2 1 1 1 17 10 41 16 10 4 1 10 3 1 9 1 28 54 11 18 6 24 27 1 14 47 4 1 5 56 25 1 18 31 23 44 25 2 1 26 1 7 1 61 1 30 2 7298494.4609863 5.067752689539979E7 9.976705386005179 0.0033646299389232005 0.0 
13 6 5 11 2 4 5 1 22 4 74 1 4 1 49 12 21 1 1 11 1 1 9 28 12 98 2 3 1 93 3 31 6 48 2 2 1 13 55 15 11 8 1 3 1 76 77 1 9 13 8 46 1 13 5 11 27 1 9 51 1 9 1 6 11 1 4 90 1 47 15 8 3 54 1 6 7 1 3 19 3 7875427.060806606 6.081688946017366E7 7.644965456910188 0.0036359811615005147 0.0 
1 4 1 13 6 1 12 1 23 25 18 19 6 1 59 1 1 4 11 1 1 64 1 1 8 1 3 1 13 95 42 2 130 1 40 21 1 47 33 16 1 1 35 4 1 22 17 1 22 30 11 1 37 31 1 16 38 7 13 2 31 1 1 88 3 1 3 1 1 46 47 15 7 7 1 8 1 1 1 24 21 7268214.405200763 5.3508638817143224E7 9.995592035706022 0.003605795994059566 0.0 
1 13 1 50 2 1 18 9 1 1 1 1 21 10 83 1 7 2 1 1 4 41 105 3 1 1 1 1 1 5 16 1 6 10 11 9 9 1 1 1 1 11 15 4 1 22 17 72 1 2 42 1 46 1 3 1 1 8 2 26 21 7 55 121 1 133 27 1 2 1 30 14 8 6 1 1 157 1 1 1 1 8598831.568942932 1.2452598093340243E8 7.818762762949811 0.0023153524212084237 0.0 
1 1 8 72 36 7 4 1 4 1 29 8 18 26 40 1 3 1 16 1 1 154 16 1 1 41 31 1 1 1 10 60 4 1 1 1 1 1 1 10 98 1 61 25 1 4 1 1 1 76 24 1 111 6 2 1 1 18 19 32 23 1 3 1 17 1 15 1 1 1 72 66 1 1 32 4 1 1 11 1 1 8455255.184985543 7.631354938962868E7 9.907666965484411 0.0024495952054520397 0.0 
14 1 10 37 26 1 1 1 1 4 1 21 1 1 28 46 9 1 1 3 1 1 114 11 95 1 1 1 1 1 56 6 1 13 14 17 4 1 6 1 166 1 27 9 1 12 1 1 6 7 1 1 45 22 3 10 1 50 6 18 46 2 3 11 1 49 50 31 1 1 21 1 1 7 1 15 148 8 1 13 1 8314946.2449283125 7.531894794735041E7 9.406914998765995 0.002524415386941511 0.0 
6 9 2 20 2 1 41 17 15 24 38 15 1 10 1 81 6 1 1 90 6 63 2 1 33 1 52 1 30 1 4 21 52 15 27 10 4 9 4 1 27 1 38 1 1 5 1 20 17 36 2 63 19 7 9 22 28 59 6 1 6 28 40 24 1 6 10 5 3 31 2 9 3 24 4 5 1 8 33 6 1 7217414.622779807 3.963370856027968E7 10.068292795554719 0.003953218429627492 0.0 
2 6 1 52 2 2 5 5 6 1 1 28 1 81 13 9 15 1 6 1 5 1 153 8 34 4 8 5 40 7 22 24 55 1 7 26 8 1 10 1 149 15 32 2 1 13 1 71 4 1 6 1 42 1 1 5 2 7 1 29 19 2 2 25 5 50 12 5 1 26 14 1 5 6 19 1 87 1 15 3 17 8410625.67562846 1.2476601902573946E8 7.108956755913134 0.002880210715825741 0.0 
19 66 6 1 3 1 1 22 1 1 1 24 28 1 10 49 18 2 1 3 14 12 23 1 76 20 26 1 1 1 1 31 1 23 29 1 10 1 20 1 172 1 5 11 1 9 1 77 1 18 43 1 3 1 17 26 39 19 3 22 1 1 1 1 5 38 5 6 3 58 3 58 7 29 10 3 1 35 1 31 7 7444468.660243053 3.7190915224805094E7 10.23899822169307 0.003205628316576279 0.0 
